sample_id,audio_path,reference_text,spoken_text,split,source,consent_status,speaker_id,scenario_id,difficulty_group,term_targets,noise_condition,approval_id,deidentified,label_reviewer,label_review_status,tts_voice,tts_rate,audio_duration_seconds,audio_sha256
syn_test_028,audio/syn_test_028.wav,팬 베어링 모델 S901의 온도 항목을 점검한 뒤 설비 이상 상태를 확인합니다.,팬 베어링 모델 에스 구백일의 온도 항목을 점검한 뒤 설비 이상 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,bearing,error_prone,베어링|설비 이상|S901,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,6.078,7707538a9d97b48f56f4b54c253f087843323f08cb76f9c22d59f40d0984f3c3
syn_test_029,audio/syn_test_029.wav,감속기 베어링의 진동 상태를 확인합니다.,감속기 베어링의 진동 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,bearing,normal,베어링,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,3.079,a773620b3aded7ab8ad44594e5b0f2978fd5e29ad19f8173e7a4d7f612744f0e
syn_test_030,audio/syn_test_030.wav,감속기 베어링의 회전 소음 상태를 검증합니다.,감속기 베어링의 회전 소음 상태를 검증합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,bearing,normal,베어링,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,3.084,1dabf1aefa43240191becfeb4c274d7de3b10fc4c798b8dc9905dd813a0c1c4f
syn_test_031,audio/syn_test_031.wav,모터 베어링의 회전 소음 상태를 검증합니다.,모터 베어링의 회전 소음 상태를 검증합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,bearing,normal,베어링,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,3.611,9fdcafb98750438120cc4ad9945d2468a2542c214c3d34d0a0af3a9ba75c7412
syn_test_032,audio/syn_test_032.wav,팬 베어링의 회전 소음 상태를 검증합니다.,팬 베어링의 회전 소음 상태를 검증합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,bearing,normal,베어링,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,3.132,8f26862bf7bf0365d5907c19ecd819806ab894ac1699ed75a11b7834838eebc5
syn_test_033,audio/syn_test_033.wav,모터 베어링의 온도 값을 점검하고 설비 이상 기록과 비교합니다.,모터 베어링의 온도 값을 점검하고 설비 이상 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,bearing,term_dense,베어링|설비 이상,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,3.884,e78e070b21822f7c15fcef62652817656e92b57d8d2d5bb61c7af27cce44c5e9
syn_test_034,audio/syn_test_034.wav,주축 베어링의 온도 값을 점검하고 설비 이상 기록과 비교합니다.,주축 베어링의 온도 값을 점검하고 설비 이상 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,bearing,term_dense,베어링|설비 이상,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,4.865,afc0f7cb458f6115bfa9d259b0cdcee5197240877ef13acf04081464a9c2187c
syn_test_035,audio/syn_test_035.wav,주축 베어링의 진동 값을 확인하고 설비 이상 기록과 비교합니다.,주축 베어링의 진동 값을 확인하고 설비 이상 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,bearing,term_dense,베어링|설비 이상,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,4.329,f48872a6d61f612d723faa2a446cfe3fe4899173bda3ef4c9a974efa38f31b74
syn_test_036,audio/syn_test_036.wav,팬 베어링의 진동 값을 확인하고 설비 이상 기록과 비교합니다.,팬 베어링의 진동 값을 확인하고 설비 이상 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,bearing,term_dense,베어링|설비 이상,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,3.783,bb905b56a0964f97afe990e3cc72a3d3a2d736787c98433ccf6415c5a6f4a9ff
syn_test_037,audio/syn_test_037.wav,4호기 CNC 선반 모델 R802의 가공 원점 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,사 호기 씨엔씨 선반 모델 알 팔백이의 가공 원점 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,cnc,error_prone,CNC 선반|체결 토크|R802|4호기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,7.364,9623de2f5a8f619d6799f0d2946ebaa233498c6c5e6c91a08c8647ea436fac97
syn_test_038,audio/syn_test_038.wav,4호기 CNC 선반 모델 R801의 절삭유 유량 항목을 기록한 뒤 체결 토크 상태를 확인합니다.,사 호기 씨엔씨 선반 모델 알 팔백일의 절삭유 유량 항목을 기록한 뒤 체결 토크 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,cnc,error_prone,CNC 선반|체결 토크|R801|4호기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,6.662,55e6a5b48c6ca7cf40bba191bbf5c011576aa8cb7b007e071e72510e5999625e
syn_test_039,audio/syn_test_039.wav,5호기 CNC 선반 모델 S901의 주축 회전수 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,오 호기 씨엔씨 선반 모델 에스 구백일의 주축 회전수 항목을 점검한 뒤 체결 토크 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,cnc,error_prone,CNC 선반|체결 토크|S901|5호기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,6.059,c86186034e3672626d7fadbb31496cf712750a0fc4172ffd8391219da658cc31
syn_test_040,audio/syn_test_040.wav,5호기 CNC 선반 모델 G1002의 가공 원점 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,오 호기 씨엔씨 선반 모델 지 천이의 가공 원점 항목을 검증한 뒤 체결 토크 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,cnc,error_prone,CNC 선반|체결 토크|G1002|5호기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,7.193,7acd90621b8c1ecede2908e57bcca8de8f8cf9de9d0ac9bf8d76c7e763f99036
syn_test_041,audio/syn_test_041.wav,3호기 CNC 선반의 공구 보정값 상태를 확인합니다.,삼 호기 씨엔씨 선반의 공구 보정값 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,cnc,normal,CNC 선반|3호기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,4.060,96e7d2c0d3662499f5cff0688f12bf2d30256495ae1c120ec4649bbf06eda5a9
syn_test_042,audio/syn_test_042.wav,3호기 CNC 선반의 주축 회전수 상태를 점검합니다.,삼 호기 씨엔씨 선반의 주축 회전수 상태를 점검합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,cnc,normal,CNC 선반|3호기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,3.767,e17c623e219294d41f5cda4c63bbce6a7d1efadcbef662344a6f3a5285aec9d0
syn_test_043,audio/syn_test_043.wav,5호기 CNC 선반의 절삭유 유량 상태를 기록합니다.,오 호기 씨엔씨 선반의 절삭유 유량 상태를 기록합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,cnc,normal,CNC 선반|5호기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,4.478,577baad1b775e9d7d273a3cc5fb42ac81fbddb8c560024bea8d8e9d02408a12c
syn_test_044,audio/syn_test_044.wav,1호기 CNC 선반의 절삭유 유량 상태를 기록합니다.,일 호기 씨엔씨 선반의 절삭유 유량 상태를 기록합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,cnc,normal,CNC 선반|1호기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,4.005,751f66b77bb05e21128f82cb74c4e998e6ecaa0fabb1762b597541650e9823f0
syn_test_045,audio/syn_test_045.wav,3호기 CNC 선반의 공구 보정값 값을 확인하고 체결 토크 기록과 비교합니다.,삼 호기 씨엔씨 선반의 공구 보정값 값을 확인하고 체결 토크 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,cnc,term_dense,CNC 선반|체결 토크|3호기,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,4.966,4b1f2d26e29daf084586d789ea1c9c878164b1fd6238c311929bfbc617f065a6
syn_test_046,audio/syn_test_046.wav,5호기 CNC 선반의 공구 보정값 값을 확인하고 체결 토크 기록과 비교합니다.,오 호기 씨엔씨 선반의 공구 보정값 값을 확인하고 체결 토크 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,cnc,term_dense,CNC 선반|체결 토크|5호기,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,6.101,5cc20f2bcddc43f51d88bc8cb406a3dbb661632a9b7852401971f582b1a5b7d1
syn_test_047,audio/syn_test_047.wav,2호기 CNC 선반의 공구 보정값 값을 확인하고 체결 토크 기록과 비교합니다.,이 호기 씨엔씨 선반의 공구 보정값 값을 확인하고 체결 토크 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,cnc,term_dense,CNC 선반|체결 토크|2호기,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,5.459,a76af3f015a966709d1cb461bd91d52a4acccd0f9a00c9da9af11cee816de259
syn_test_048,audio/syn_test_048.wav,1호기 CNC 선반의 절삭유 유량 값을 기록하고 체결 토크 기록과 비교합니다.,일 호기 씨엔씨 선반의 절삭유 유량 값을 기록하고 체결 토크 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,cnc,term_dense,CNC 선반|체결 토크|1호기,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,4.899,eefdcaeb97b4e3d400e6669cdfb07b1add6b018d268185e5bd9e82cc24dafae2
syn_test_049,audio/syn_test_049.wav,검사 컨베이어 모델 M402의 비상 정지 버튼 항목을 검증한 뒤 AGV 상태를 확인합니다.,검사 컨베이어 모델 엠 사백이의 비상 정지 버튼 항목을 검증한 뒤 에이지브이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,conveyor,error_prone,컨베이어|AGV|M402,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,6.982,0b47dd8569ece15bf23642383a73392d2637bf6dd4f87d3e44b670f20114da5f
syn_test_050,audio/syn_test_050.wav,검사 컨베이어 모델 M401의 정렬 센서 항목을 기록한 뒤 AGV 상태를 확인합니다.,검사 컨베이어 모델 엠 사백일의 정렬 센서 항목을 기록한 뒤 에이지브이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,conveyor,error_prone,컨베이어|AGV|M401,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,5.877,a2d81380490ed4113f2f43a3f90c2c42efc32cb2483d8383e7d39cbc5ac13457
syn_test_051,audio/syn_test_051.wav,포장 컨베이어 모델 V702의 제품 간격 항목을 확인한 뒤 AGV 상태를 확인합니다.,포장 컨베이어 모델 브이 칠백이의 제품 간격 항목을 확인한 뒤 에이지브이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,conveyor,error_prone,컨베이어|AGV|V702,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,5.226,97da0121bf25ed9201ded84e549cdfe4daf2454a4515c0570533b74c4044a8d3
syn_test_052,audio/syn_test_052.wav,포장 컨베이어 모델 V701의 운전 속도 항목을 점검한 뒤 AGV 상태를 확인합니다.,포장 컨베이어 모델 브이 칠백일의 운전 속도 항목을 점검한 뒤 에이지브이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,conveyor,error_prone,컨베이어|AGV|V701,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,6.626,5ad5fabde3164465080dd5e870690760f9f74dc5831026b556db27ec6c215b0c
syn_test_053,audio/syn_test_053.wav,검사 컨베이어의 정렬 센서 상태를 기록합니다.,검사 컨베이어의 정렬 센서 상태를 기록합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,conveyor,normal,컨베이어,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,3.517,d40229cdf8a0474a29b2586a0a1ccb4046e3c071c570805e35a8d7985b8bbe7d
syn_test_054,audio/syn_test_054.wav,조립 컨베이어의 비상 정지 버튼 상태를 검증합니다.,조립 컨베이어의 비상 정지 버튼 상태를 검증합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,conveyor,normal,컨베이어,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,3.350,f2e81d457259560f9520dd56c54ddb4b6070d8cda0e43b5a42978afb216600ba
syn_test_055,audio/syn_test_055.wav,조립 컨베이어의 운전 속도 상태를 점검합니다.,조립 컨베이어의 운전 속도 상태를 점검합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,conveyor,normal,컨베이어,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,3.759,adfd4edbc199792636ca291f33a4a298c3d6b0b4bcaac89d15a68a9ac9bc6237
syn_test_056,audio/syn_test_056.wav,출하 컨베이어의 비상 정지 버튼 상태를 검증합니다.,출하 컨베이어의 비상 정지 버튼 상태를 검증합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,conveyor,normal,컨베이어,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,3.746,af77e45bba0caf035dc6c05762a195ef0e1c62c0e37a29fceeec9a33f4e66d9f
syn_test_057,audio/syn_test_057.wav,검사 컨베이어의 제품 간격 값을 확인하고 AGV 기록과 비교합니다.,검사 컨베이어의 제품 간격 값을 확인하고 에이지브이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,conveyor,term_dense,컨베이어|AGV,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,4.229,4c13b72f821ca12d979a7ca36b3f846ca31ee7f7472622ab91fb29aa1c72dd36
syn_test_058,audio/syn_test_058.wav,조립 컨베이어의 제품 간격 값을 확인하고 AGV 기록과 비교합니다.,조립 컨베이어의 제품 간격 값을 확인하고 에이지브이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,conveyor,term_dense,컨베이어|AGV,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,5.126,e2c9840ae399ce24ab08fa2fb440823b9a3fdec00a182bf02590be945911cd29
syn_test_059,audio/syn_test_059.wav,출하 컨베이어의 정렬 센서 값을 기록하고 AGV 기록과 비교합니다.,출하 컨베이어의 정렬 센서 값을 기록하고 에이지브이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,conveyor,term_dense,컨베이어|AGV,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,4.677,119e5da1d3c91d81e72d139d49cd0e0d0d8331ccb92a632d54849f66e97885f2
syn_test_060,audio/syn_test_060.wav,투입 컨베이어의 정렬 센서 값을 기록하고 AGV 기록과 비교합니다.,투입 컨베이어의 정렬 센서 값을 기록하고 에이지브이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,conveyor,term_dense,컨베이어|AGV,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,4.229,717719cb413aa6aacb93d1d9fc15e21f1192b59423ef7b7e5679ceb5f78706d9
syn_test_061,audio/syn_test_061.wav,설비 이상 감시 화면 모델 K201의 진동 추세 항목을 기록한 뒤 HMI 상태를 확인합니다.,설비 이상 감시 화면 모델 케이 이백일의 진동 추세 항목을 기록한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,equipment_anomaly,error_prone,설비 이상|HMI|K201,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,7.243,208054305807556bfc3f6092ac8ee41c20ba345332bc155ca39eae3343c2262e
syn_test_062,audio/syn_test_062.wav,설비 이상 경보 장치 모델 A302의 발생 시각 항목을 확인한 뒤 HMI 상태를 확인합니다.,설비 이상 경보 장치 모델 에이 삼백이의 발생 시각 항목을 확인한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,equipment_anomaly,error_prone,설비 이상|HMI|A302,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,6.495,2b25606985446342da8f71d554ebf1a196b178dd45c76fa802a7bcccc84e1341
syn_test_063,audio/syn_test_063.wav,설비 이상 분석 모듈 모델 Q501의 경보 코드 항목을 점검한 뒤 HMI 상태를 확인합니다.,설비 이상 분석 모듈 모델 큐 오백일의 경보 코드 항목을 점검한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,equipment_anomaly,error_prone,설비 이상|HMI|Q501,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,5.715,371b2d4e8cc446120c5cef6ed53f6bffb05014c882c629cf26afa8c4216fcd9b
syn_test_064,audio/syn_test_064.wav,설비 이상 이력 화면 모델 V701의 경보 코드 항목을 점검한 뒤 HMI 상태를 확인합니다.,설비 이상 이력 화면 모델 브이 칠백일의 경보 코드 항목을 점검한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,equipment_anomaly,error_prone,설비 이상|HMI|V701,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,7.162,5d75e549f78535f1909163959dfabebdb0f2f18bd995608393967a7a2bbb01f6
syn_test_065,audio/syn_test_065.wav,설비 이상 감시 화면의 복구 상태 상태를 검증합니다.,설비 이상 감시 화면의 복구 상태 상태를 검증합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,equipment_anomaly,normal,설비 이상,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,3.924,8cf3511b0f686bdf37165932b7b0b9a79a3e17663f24fbe26993c1ac0b677a92
syn_test_066,audio/syn_test_066.wav,설비 이상 감시 화면의 진동 추세 상태를 기록합니다.,설비 이상 감시 화면의 진동 추세 상태를 기록합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,equipment_anomaly,normal,설비 이상,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,3.462,fbfb37f2b2c16ed0c501c145506c3c28136d64033eaa483b890b824e001918f3
syn_test_067,audio/syn_test_067.wav,설비 이상 진단 서버의 경보 코드 상태를 점검합니다.,설비 이상 진단 서버의 경보 코드 상태를 점검합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,equipment_anomaly,normal,설비 이상,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,4.307,978fc64f95a7c0fff0438235fa4cee65bc4f5bcfa0f577eb052f338507321adc
syn_test_068,audio/syn_test_068.wav,설비 이상 진단 서버의 발생 시각 상태를 확인합니다.,설비 이상 진단 서버의 발생 시각 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,equipment_anomaly,normal,설비 이상,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,3.806,063d0811c321eb5fb9a26bd3aa0a6d663d50518e398d7896a5bc1a83f1d3448f
syn_test_069,audio/syn_test_069.wav,설비 이상 감시 화면의 복구 상태 값을 검증하고 HMI 기록과 비교합니다.,설비 이상 감시 화면의 복구 상태 값을 검증하고 에이치엠아이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,equipment_anomaly,term_dense,설비 이상|HMI,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,4.831,cb2c960eae2a7df86b36b22a2155245572bf210962221e665e87a3b68e6b5538
syn_test_070,audio/syn_test_070.wav,설비 이상 이력 화면의 경보 코드 값을 점검하고 HMI 기록과 비교합니다.,설비 이상 이력 화면의 경보 코드 값을 점검하고 에이치엠아이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,equipment_anomaly,term_dense,설비 이상|HMI,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,5.814,1732b26d1080bb8cdb688161a58fe99b20f1c74af3eff990effbe98e68f92602
syn_test_071,audio/syn_test_071.wav,설비 이상 이력 화면의 복구 상태 값을 검증하고 HMI 기록과 비교합니다.,설비 이상 이력 화면의 복구 상태 값을 검증하고 에이치엠아이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,equipment_anomaly,term_dense,설비 이상|HMI,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,5.265,dd957c2f9f42662a4c9775857c990b4ea15005bb0e0fa3eaf10bbff2857eab5e
syn_test_072,audio/syn_test_072.wav,설비 이상 진단 서버의 경보 코드 값을 점검하고 HMI 기록과 비교합니다.,설비 이상 진단 서버의 경보 코드 값을 점검하고 에이치엠아이 기록과 비교합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,equipment_anomaly,term_dense,설비 이상|HMI,hard_factory_noise_snr8db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,4.757,508ea1412786c005fb406e72c4cfd26cbb8e96f65b13d881b8282fb33188bd4c
syn_test_073,audio/syn_test_073.wav,검사 PLC 모델 V702의 출력 신호 항목을 확인한 뒤 HMI 상태를 확인합니다.,검사 피엘씨 모델 브이 칠백이의 출력 신호 항목을 확인한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+1,plc,error_prone,PLC|HMI|V702,quiet_tts,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,1,6.695,914337ef1527342f490e3cb7b25031ebfbcfe2086b4e9a6bd1188aa807270ba5
syn_test_074,audio/syn_test_074.wav,검사 PLC 모델 R801의 인터록 항목을 기록한 뒤 HMI 상태를 확인합니다.,검사 피엘씨 모델 알 팔백일의 인터록 항목을 기록한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+2,plc,error_prone,PLC|HMI|R801,fan_noise_snr20db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,2,5.688,125fecc7281fccd16684fb7ae5fb318fb7286dcd516699dec6e3ab3b8e5fdfba
syn_test_075,audio/syn_test_075.wav,출하 PLC 모델 S902의 출력 신호 항목을 확인한 뒤 HMI 상태를 확인합니다.,출하 피엘씨 모델 에스 구백이의 출력 신호 항목을 확인한 뒤 에이치엠아이 상태를 확인합니다.,test,synthetic_windows_system_speech,synthetic,synthetic_heami_rate_+3,plc,error_prone,PLC|HMI|S902,equipment_hum_snr14db,SYNTHETIC-FIXTURE-NO-HUMAN-DATA,true,not_applicable_synthetic_source_text,synthetic_generated,Microsoft Heami Desktop,3,5.260,a5bef09476218e507185a2909e9e77f523f2f64701ee1f9162cbfba7fc14e8a3
